air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,type_H,type_L,type_M,temp_diff_k,power_w,tool_wear_torque_product,speed_torque_ratio,wear_early_life,wear_mid_life,wear_wear_window,wear_beyond_240
298.4,308.6,1304,45.0,158,0,0,1,0,10.200000000000045,6144.955230421635,7110.0,28.977777777777778,0,1,0,0
298.4,308.6,1569,34.4,160,0,0,1,0,10.200000000000045,5652.102174926468,5504.0,45.61046511627907,0,1,0,0
298.3,308.6,1584,29.3,162,0,0,1,0,10.300000000000011,4860.169498809554,4746.6,54.06143344709898,0,0,1,0
298.3,308.5,1362,53.8,164,0,0,1,0,10.199999999999989,7673.40288824614,8823.199999999999,25.315985130111525,0,0,1,0
298.3,308.4,1329,49.2,166,0,0,1,0,10.099999999999966,6847.28968405817,8167.200000000001,27.01219512195122,0,0,1,0
298.3,308.5,1539,36.1,168,0,0,1,0,10.199999999999989,5818.009682962545,6064.8,42.63157894736842,0,0,1,0
298.3,308.5,1629,37.1,170,0,0,0,1,10.199999999999989,6328.832648436246,6307.0,43.908355795148246,0,0,1,0
298.3,308.5,1538,32.2,173,0,0,1,0,10.199999999999989,5186.099264643983,5570.6,47.763975155279496,0,0,1,0
298.3,308.6,1570,34.8,175,0,0,1,0,10.300000000000011,5721.46854071773,6089.999999999999,45.11494252873564,0,0,1,0
298.3,308.4,1408,43.1,177,0,0,1,0,10.099999999999966,6354.897395485529,7628.7,32.66821345707657,0,0,1,0
298.2,308.4,1424,47.6,179,0,0,1,0,10.199999999999989,7098.156329422827,8520.4,29.915966386554622,0,0,1,0
298.2,308.4,1512,34.9,181,0,0,1,0,10.199999999999989,5525.935813958302,6316.9,43.32378223495702,0,0,1,0
298.2,308.4,1478,42.9,183,0,0,1,0,10.199999999999989,6639.881737068171,7850.7,34.452214452214456,0,0,1,0
298.1,308.3,1680,33.7,185,0,0,0,1,10.199999999999989,5928.8136558546585,6234.500000000001,49.85163204747774,0,0,1,0
298.1,308.3,1495,38.7,188,0,0,1,0,10.199999999999989,6058.718512080596,7275.6,38.63049095607235,0,0,1,0
298.0,308.1,1552,36.6,190,0,0,0,1,10.100000000000023,5948.417194013058,6954.0,42.404371584699454,0,0,1,0
297.9,308.1,1393,50.3,193,0,0,1,0,10.200000000000045,7337.493329748808,9707.9,27.693836978131213,0,0,1,0
298.0,308.2,1611,30.6,195,0,0,1,0,10.199999999999989,5162.32788023182,5967.0,52.647058823529406,0,0,1,0
298.0,308.1,1339,51.6,197,0,0,0,1,10.100000000000023,7235.339208629582,10165.2,25.949612403100776,0,0,1,0
298.0,308.1,1777,24.3,200,0,0,1,0,10.100000000000023,4521.91421779754,4860.0,73.1275720164609,0,0,1,0
298.0,308.2,1348,58.8,202,1,0,1,0,10.199999999999989,8300.33911819652,11877.599999999999,22.925170068027214,0,0,1,0
298.0,308.2,1442,44.1,204,0,0,1,0,10.199999999999989,6659.359611520428,8996.4,32.698412698412696,0,0,1,0
298.0,308.2,1395,49.1,206,0,0,0,1,10.199999999999989,7172.727267043536,10114.6,28.41140529531568,0,0,1,0
297.9,308.1,1627,31.4,209,0,0,0,1,10.200000000000045,5349.901905602153,6562.599999999999,51.81528662420382,0,0,1,0
297.9,308.1,1585,33.5,212,0,0,1,0,10.200000000000045,5560.3571974661345,7102.0,47.3134328358209,0,0,1,0
298.0,308.2,1469,45.5,214,0,0,1,0,10.199999999999989,6999.416072320499,9737.0,32.285714285714285,0,0,1,0
298.0,308.3,1362,56.8,216,1,0,1,0,10.300000000000011,8101.28780766507,12268.8,23.97887323943662,0,0,1,0
298.0,308.3,1405,56.2,218,1,0,1,0,10.300000000000011,8268.776584003455,12251.6,25.0,0,0,1,0
298.0,308.3,1662,32.7,0,0,0,1,0,10.300000000000011,5691.246419390197,0.0,50.82568807339449,1,0,0,0
298.0,308.2,1466,42.6,2,0,0,0,1,10.199999999999989,6539.916258830944,85.2,34.413145539906104,1,0,0,0
298.0,308.2,1620,35.8,5,0,0,1,0,10.199999999999989,6073.326917919787,179.0,45.2513966480447,1,0,0,0
298.0,308.2,1357,48.2,7,0,0,1,0,10.199999999999989,6849.446911013634,337.40000000000003,28.153526970954356,1,0,0,0
298.0,308.2,1514,37.9,9,0,0,1,0,10.199999999999989,6008.882380619149,341.09999999999997,39.94722955145119,1,0,0,0
298.0,308.2,1489,40.4,11,0,0,1,0,10.199999999999989,6299.479701076205,444.4,36.85643564356436,1,0,0,0
298.1,308.3,1331,63.0,13,0,0,1,0,10.199999999999989,8781.06562604883,819.0,21.126984126984127,1,0,0,0
298.0,308.0,1615,29.5,15,0,0,1,0,10.0,4989.110933288391,442.5,54.74576271186441,1,0,0,0
298.1,308.2,1482,37.9,17,0,0,1,0,10.099999999999966,5881.878261610025,644.3,39.10290237467019,1,0,0,0
298.1,308.2,1420,63.9,19,1,0,0,1,10.099999999999966,9502.061140047688,1214.1,22.22222222222222,1,0,0,0
298.2,308.3,1522,49.1,22,0,0,0,1,10.100000000000023,7825.728244043198,1080.2,30.997963340122197,1,0,0,0
298.1,308.2,1654,32.1,25,0,0,1,0,10.099999999999966,5559.927846470144,802.5,51.52647975077881,1,0,0,0
298.1,308.2,1736,26.8,27,0,0,0,1,10.099999999999966,4872.065662991147,723.6,64.77611940298507,1,0,0,0
298.0,308.1,1587,32.3,30,0,0,0,1,10.100000000000023,5367.945119409272,968.9999999999999,49.133126934984524,1,0,0,0
298.1,308.2,1390,47.5,33,0,0,1,0,10.099999999999966,6914.121831775536,1567.5,29.263157894736842,1,0,0,0
298.0,308.1,1454,37.1,35,0,0,1,0,10.100000000000023,5648.9396383218545,1298.5,39.19137466307277,1,0,0,0
298.0,308.1,1440,43.7,37,0,1,0,0,10.100000000000023,6589.80475016995,1616.9,32.951945080091534,1,0,0,0
297.9,308.0,1954,21.1,42,0,0,1,0,10.100000000000023,4317.532671730501,886.2,92.60663507109004,1,0,0,0
297.9,308.0,1800,24.8,44,0,1,0,0,10.100000000000023,4674.689868541612,1091.2,72.58064516129032,1,0,0,0
298.0,308.0,1524,37.0,49,0,0,1,0,10.0,5904.937551687375,1813.0,41.189189189189186,1,0,0,0
298.0,308.0,1520,39.6,51,0,1,0,0,10.0,6303.291500162561,2019.6000000000001,38.38383838383838,1,0,0,0
298.1,308.1,1452,40.8,56,0,0,0,1,10.0,6203.765844896836,2284.7999999999997,35.58823529411765,1,0,0,0
298.1,308.1,1484,40.4,59,0,0,1,0,10.0,6278.326310542034,2383.6,36.73267326732673,1,0,0,0
298.1,308.0,1426,46.0,61,0,0,1,0,9.899999999999977,6869.197056829202,2806.0,31.0,1,0,0,0
298.1,308.0,1652,28.5,63,0,0,1,0,9.899999999999977,4930.415510543821,1795.5,57.96491228070175,1,0,0,0
298.0,308.0,1401,54.7,65,0,0,1,0,10.0,8025.16701766859,3555.5,25.612431444241317,1,0,0,0
298.0,307.9,1750,26.6,67,0,0,0,1,9.899999999999977,4874.704600820162,1782.2,65.78947368421052,1,0,0,0
298.0,308.0,1479,50.7,70,0,1,0,0,10.0,7852.442253574224,3549.0,29.17159763313609,1,0,0,0
298.0,308.0,1620,29.4,75,0,0,0,1,10.0,4987.5924968391555,2205.0,55.102040816326536,1,0,0,0
298.0,308.1,1819,23.4,78,0,0,1,0,10.100000000000023,4457.35448876627,1825.1999999999998,77.73504273504274,1,0,0,0
298.1,308.1,1456,43.7,80,0,0,0,1,10.0,6663.024802949616,3496.0,33.31807780320366,1,0,0,0
298.1,308.0,1626,36.5,83,0,0,1,0,9.899999999999977,6215.012746596687,3029.5,44.54794520547945,0,1,0,0
298.1,308.1,1390,49.8,85,0,0,0,1,10.0,7248.910888893089,4233.0,27.911646586345384,0,1,0,0
298.2,308.2,1469,43.0,88,0,0,1,0,10.0,6614.832771643549,3784.0,34.16279069767442,0,1,0,0
298.2,308.3,2051,19.2,90,0,0,1,0,10.100000000000023,4123.780180808106,1728.0,106.82291666666667,0,1,0,0
298.2,308.3,1568,36.0,92,0,0,1,0,10.100000000000023,5911.2207369945545,3312.0,43.55555555555556,0,1,0,0
298.2,308.3,1589,33.2,94,0,0,1,0,10.100000000000023,5524.4697373866275,3120.8,47.861445783132524,0,1,0,0
298.2,308.3,1805,31.6,96,0,0,1,0,10.100000000000023,5973.005392515153,3033.6000000000004,57.12025316455696,0,1,0,0
298.2,308.4,1385,42.2,98,0,1,0,0,10.199999999999989,6120.555527478755,4135.6,32.81990521327014,0,1,0,0
298.1,308.4,1436,46.7,103,0,0,1,0,10.299999999999955,7022.632442030527,4810.1,30.749464668094216,0,1,0,0
298.1,308.4,1438,45.6,105,0,0,1,0,10.299999999999955,6866.767558510426,4788.0,31.535087719298243,0,1,0,0
298.0,308.3,1473,42.6,107,0,0,1,0,10.300000000000011,6571.143689807626,4558.2,34.57746478873239,0,1,0,0
298.1,308.4,1335,40.2,109,0,0,1,0,10.299999999999955,5619.9950980067815,4381.8,33.208955223880594,0,1,0,0
298.1,308.5,1392,44.8,111,0,1,0,0,10.399999999999977,6530.491480870174,4972.799999999999,31.071428571428573,0,1,0,0
298.1,308.5,1372,51.1,116,0,0,0,1,10.399999999999977,7341.81825563525,5927.6,26.84931506849315,0,1,0,0
298.1,308.6,1716,30.7,119,0,0,0,1,10.5,5516.76236340982,3653.2999999999997,55.8957654723127,0,1,0,0
298.0,308.5,1395,46.2,122,0,0,1,0,10.5,6749.083497706953,5636.400000000001,30.19480519480519,0,1,0,0
298.0,308.5,1713,25.3,124,0,0,1,0,10.5,4538.438995155423,3137.2000000000003,67.70750988142292,0,1,0,0
297.9,308.5,2129,18.7,126,0,1,0,0,10.600000000000023,4169.13430675043,2356.2,113.85026737967915,0,1,0,0
297.8,308.3,1567,35.6,131,0,0,0,1,10.5,5841.812483301244,4663.6,44.01685393258427,0,1,0,0
297.8,308.4,1622,38.3,134,0,0,1,0,10.599999999999966,6505.463459396576,5132.2,42.34986945169713,0,1,0,0
297.7,308.4,1740,27.1,136,0,0,1,0,10.699999999999989,4937.9553329124365,3685.6000000000004,64.20664206642066,0,1,0,0
297.8,308.4,1512,35.1,138,0,1,0,0,10.599999999999966,5557.603067906488,4843.8,43.07692307692307,0,1,0,0
297.8,308.4,1479,43.5,143,0,0,0,1,10.599999999999966,6737.30252525599,6220.5,34.0,0,1,0,0
297.8,308.4,1737,27.5,146,0,0,1,0,10.599999999999966,5002.200902678348,4015.0,63.163636363636364,0,1,0,0
297.8,308.4,2129,19.2,148,0,0,1,0,10.599999999999966,4280.608486075308,2841.6,110.88541666666667,0,1,0,0
297.8,308.4,1374,47.1,150,0,0,1,0,10.599999999999966,6776.98084047083,7065.0,29.17197452229299,0,1,0,0
297.8,308.4,1579,36.6,152,0,0,0,1,10.599999999999966,6051.9012560223055,5563.2,43.14207650273224,0,1,0,0
297.9,308.5,1305,47.2,155,0,0,1,0,10.600000000000023,6450.3180363505635,7316.0,27.64830508474576,0,1,0,0
297.9,308.5,1449,40.8,157,0,0,0,1,10.600000000000023,6190.94814687019,6405.599999999999,35.51470588235294,0,1,0,0
298.0,308.6,1526,41.8,160,0,1,0,0,10.600000000000023,6679.738075866713,6688.0,36.50717703349282,0,1,0,0
298.0,308.6,1453,44.1,165,0,0,0,1,10.600000000000023,6710.159164728975,7276.5,32.94784580498866,0,0,1,0
297.9,308.6,1468,36.0,168,0,0,1,0,10.700000000000045,5534.22961856378,6048.0,40.77777777777778,0,0,1,0
298.0,308.6,1313,50.8,170,0,0,1,0,10.600000000000023,6984.849554383353,8636.0,25.84645669291339,0,0,1,0
297.9,308.5,1300,53.0,172,0,0,0,1,10.600000000000023,7215.191127744558,9116.0,24.528301886792452,0,0,1,0
297.9,308.4,1646,40.6,175,0,0,1,0,10.5,6998.1699072345755,7105.0,40.54187192118226,0,0,1,0
297.8,308.4,1714,33.2,177,0,0,1,0,10.599999999999966,5959.056721133215,5876.400000000001,51.62650602409638,0,0,1,0
297.8,308.4,1685,28.4,179,0,0,1,0,10.599999999999966,5011.259161496198,5083.599999999999,59.33098591549296,0,0,1,0
297.8,308.4,1512,39.9,181,0,0,1,0,10.599999999999966,6317.617162662929,7221.9,37.89473684210527,0,0,1,0
297.8,308.4,1612,32.1,183,0,0,1,0,10.599999999999966,5418.744672617819,5874.3,50.218068535825545,0,0,1,0
297.8,308.4,1550,38.2,185,0,1,0,0,10.599999999999966,6200.456700635055,7067.000000000001,40.57591623036649,0,0,1,0
297.8,308.4,1518,32.5,190,0,0,1,0,10.599999999999966,5166.349118828414,6175.0,46.707692307692305,0,0,1,0
297.8,308.5,1448,40.0,192,0,0,1,0,10.699999999999989,6065.368216530694,7680.0,36.2,0,0,1,0
297.8,308.5,1561,46.3,194,0,0,1,0,10.699999999999989,7568.546997444824,8982.199999999999,33.71490280777538,0,0,1,0
297.8,308.5,1488,41.9,196,0,0,0,1,10.699999999999989,6528.983516396451,8212.4,35.51312649164678,0,0,1,0
297.8,308.5,1699,27.8,199,0,0,1,0,10.699999999999989,4946.144417762795,5532.2,61.115107913669064,0,0,1,0
297.7,308.5,1501,41.4,201,0,0,1,0,10.800000000000011,6507.432190792825,8321.4,36.256038647343,0,0,1,0
297.7,308.5,1373,56.7,203,1,0,1,0,10.800000000000011,8152.338688285906,11510.1,24.21516754850088,0,0,1,0
297.6,308.4,1703,31.4,205,0,1,0,0,10.799999999999955,5599.80512921971,6437.0,54.23566878980892,0,0,1,0
297.7,308.5,1720,29.9,210,0,1,0,0,10.800000000000011,5385.527566293862,6279.0,57.525083612040135,0,0,1,0
297.6,308.4,1398,41.9,215,0,0,0,1,10.799999999999955,6134.085319840214,9008.5,33.36515513126492,0,0,1,0
297.6,308.4,1391,51.9,218,0,0,0,1,10.799999999999955,7560.022809378085,11314.199999999999,26.801541425818883,0,0,1,0
297.6,308.3,1538,40.2,0,0,0,0,1,10.699999999999989,6474.571131636277,0.0,38.25870646766169,1,0,0,0
297.5,308.2,1647,31.3,3,0,0,1,0,10.699999999999989,5398.418568149093,93.9,52.61980830670927,1,0,0,0
297.5,308.1,1469,44.8,5,0,0,0,1,10.600000000000023,6891.732748130952,224.0,32.79017857142858,1,0,0,0
297.4,308.1,1749,25.9,8,0,0,1,0,10.700000000000045,4743.710659140979,207.2,67.52895752895753,1,0,0,0
297.6,308.2,1995,20.5,10,0,0,0,1,10.599999999999966,4282.776185006285,205.0,97.3170731707317,1,0,0,0
297.6,308.3,1742,27.7,13,0,0,1,0,10.699999999999989,5053.084231690991,360.09999999999997,62.888086642599276,1,0,0,0
297.5,308.2,1563,38.2,15,0,0,1,0,10.699999999999989,6252.460531027478,573.0,40.916230366492144,1,0,0,0
297.5,308.2,1713,32.2,17,0,0,0,1,10.699999999999989,5776.195084743265,547.4000000000001,53.19875776397515,1,0,0,0
297.4,308.1,1474,39.4,20,0,0,1,0,10.700000000000045,6081.662610427313,788.0,37.411167512690355,1,0,0,0
297.4,308.2,1530,32.6,22,0,0,0,1,10.800000000000011,5223.21194585839,717.2,46.93251533742331,1,0,0,0
297.4,308.2,1471,46.5,25,0,0,1,0,10.800000000000011,7162.988329817407,1162.5,31.634408602150536,1,0,0,0
297.5,308.3,1388,48.6,27,0,0,1,0,10.800000000000011,7064.059577155866,1312.2,28.559670781893004,1,0,0,0
297.5,308.2,2448,13.8,29,0,0,0,1,10.699999999999989,3537.684655354394,400.20000000000005,177.39130434782606,1,0,0,0
297.5,308.3,1585,32.9,32,0,0,1,0,10.800000000000011,5460.768710347338,1052.8,48.17629179331307,1,0,0,0
297.5,308.3,1459,45.2,34,0,0,0,1,10.800000000000011,6905.932746925179,1536.8000000000002,32.2787610619469,1,0,0,0
297.5,308.3,1544,40.8,37,0,0,1,0,10.800000000000011,6596.84191771399,1509.6,37.84313725490196,1,0,0,0
297.6,308.3,1617,31.7,39,0,0,1,0,10.699999999999989,5367.819455703128,1236.3,51.00946372239748,1,0,0,0
297.6,308.3,1595,34.3,41,0,0,1,0,10.699999999999989,5729.060722963905,1406.3,46.501457725947525,1,0,0,0
297.6,308.3,1400,44.3,43,0,1,0,0,10.699999999999989,6494.719212521298,1904.8999999999999,31.60270880361174,1,0,0,0
297.6,308.4,1611,31.0,48,0,0,0,1,10.799999999999955,5229.809290430929,1488.0,51.96774193548387,1,0,0,0
297.6,308.4,1507,46.0,51,0,0,0,1,10.799999999999955,7259.3828644050545,2346.0,32.76086956521739,1,0,0,0
297.5,308.3,1674,30.0,54,0,1,0,0,10.800000000000011,5259.026102109314,1620.0,55.8,1,0,0,0
297.6,308.3,1658,34.3,59,0,0,1,0,10.699999999999989,5955.349641801979,2023.6999999999998,48.33819241982508,1,0,0,0
297.6,308.3,1623,36.9,61,0,0,1,0,10.699999999999989,6271.529998434768,2250.9,43.983739837398375,1,0,0,0
297.6,308.4,1398,48.9,63,0,0,0,1,10.799999999999955,7158.872843441204,3080.7,28.588957055214724,1,0,0,0
297.6,308.4,1517,34.2,66,0,0,1,0,10.799999999999955,5433.007503265117,2257.2000000000003,44.356725146198826,1,0,0,0
297.6,308.3,1467,36.7,68,0,0,0,1,10.699999999999989,5637.99642391185,2495.6000000000004,39.97275204359673,1,0,0,0
297.6,308.3,1567,34.6,71,0,0,0,1,10.699999999999989,5677.716627028738,2456.6,45.28901734104046,1,0,0,0
297.5,308.3,1521,38.2,74,0,0,0,1,10.800000000000011,6084.4481559134965,2826.8,39.816753926701566,1,0,0,0
297.5,308.3,1596,36.8,77,0,0,1,0,10.800000000000011,6150.484433491953,2833.6,43.369565217391305,1,0,0,0
297.6,308.3,1640,30.9,79,0,1,0,0,10.699999999999989,5306.778310443879,2441.1,53.07443365695793,1,0,0,0
297.6,308.3,1438,47.8,84,0,0,1,0,10.699999999999989,7198.058975806981,4015.2,30.083682008368203,0,1,0,0
297.6,308.4,1407,55.2,86,0,0,1,0,10.799999999999955,8133.206389025544,4747.2,25.489130434782606,0,1,0,0
297.6,308.4,1353,57.5,88,0,0,1,0,10.799999999999955,8146.935148921731,5060.0,23.530434782608694,0,1,0,0
297.6,308.5,1552,40.9,90,0,0,0,1,10.899999999999977,6647.274951779618,3681.0,37.946210268948654,0,1,0,0
297.6,308.4,1569,38.3,93,0,0,0,1,10.799999999999955,6292.892828479178,3561.8999999999996,40.96605744125327,0,1,0,0
297.5,308.4,1489,39.5,96,0,0,1,0,10.899999999999977,6159.144757240349,3792.0,37.69620253164557,0,1,0,0
297.5,308.4,1587,36.1,98,0,1,0,0,10.899999999999977,5999.468074633892,3537.8,43.961218836565095,0,1,0,0
297.5,308.3,1622,37.2,103,0,0,0,1,10.800000000000011,6318.622472312079,3831.6000000000004,43.60215053763441,0,1,0,0
297.5,308.4,1604,38.1,106,0,0,1,0,10.899999999999977,6399.675562774695,4038.6000000000004,42.0997375328084,0,1,0,0
297.4,308.3,1405,51.7,108,0,0,0,1,10.900000000000034,7606.6859322594055,5583.6,27.176015473887812,0,1,0,0
297.4,308.3,1412,42.0,111,0,0,1,0,10.900000000000034,6210.300357616303,4662.0,33.61904761904762,0,1,0,0
297.4,308.3,1431,43.0,113,0,0,1,0,10.900000000000034,6443.720691778024,4859.0,33.27906976744186,0,1,0,0
297.4,308.2,1533,37.4,115,0,0,1,0,10.800000000000011,6004.023383981596,4301.0,40.98930481283423,0,1,0,0
297.4,308.2,1401,51.9,117,0,0,0,1,10.800000000000011,7614.3723622851885,6072.3,26.99421965317919,0,1,0,0
297.4,308.2,1424,53.9,120,0,0,0,1,10.800000000000011,8037.6181965523165,6468.0,26.419294990723564,0,1,0,0
297.3,308.2,1754,29.4,123,0,0,1,0,10.899999999999977,5400.146444108566,3616.2,59.65986394557824,0,1,0,0
297.3,308.2,1754,26.8,125,0,0,1,0,10.899999999999977,4922.582472860871,3350.0,65.44776119402985,0,1,0,0
297.5,308.3,2564,12.8,127,1,0,1,0,10.800000000000011,3436.8185872231384,1625.6000000000001,200.3125,0,1,0,0
297.5,308.5,1546,40.4,129,0,0,1,0,11.0,6540.628353165757,5211.599999999999,38.26732673267327,0,1,0,0
297.5,308.5,1335,48.0,131,0,0,1,0,11.0,6710.441908067798,6288.0,27.8125,0,1,0,0
297.5,308.6,1842,27.0,133,0,0,0,1,11.100000000000023,5208.132301121159,3591.0,68.22222222222223,0,1,0,0
297.5,308.5,1712,26.8,136,0,0,1,0,11.0,4804.709916498181,3644.8,63.88059701492537,0,1,0,0
297.6,308.6,1414,45.4,138,0,0,0,1,11.0,6722.547511759631,6265.2,31.145374449339208,0,1,0,0
297.6,308.7,1319,50.9,141,0,0,1,0,11.099999999999966,7030.580671444109,7176.9,25.913555992141454,0,1,0,0
297.7,308.7,1249,60.4,143,0,0,1,0,11.0,7900.016438325084,8637.199999999999,20.67880794701987,0,1,0,0
297.6,308.7,1455,48.2,145,0,0,1,0,11.099999999999966,7344.101146296859,6989.0,30.186721991701244,0,1,0,0
297.6,308.7,1408,54.8,147,0,0,0,1,11.099999999999966,8080.008753424756,8055.599999999999,25.693430656934307,0,1,0,0
297.6,308.7,1460,46.7,150,0,0,1,0,11.099999999999966,7140.002343568643,7005.0,31.263383297644538,0,1,0,0
297.6,308.6,1491,38.1,152,0,0,1,0,11.0,5948.825601058024,5791.2,39.13385826771653,0,1,0,0
297.6,308.5,1490,43.4,154,0,0,0,1,10.899999999999977,6771.807684567919,6683.599999999999,34.33179723502304,0,1,0,0
297.5,308.4,1350,52.2,157,0,0,0,1,10.899999999999977,7379.601143282423,8195.4,25.86206896551724,0,1,0,0
297.5,308.4,1528,39.9,160,0,0,1,0,10.899999999999977,6384.470254331321,6384.0,38.29573934837093,0,1,0,0
297.4,308.3,1571,37.7,162,0,0,1,0,10.900000000000034,6202.205520545554,6107.400000000001,41.671087533156495,0,0,1,0
297.4,308.3,1490,42.6,164,0,0,1,0,10.900000000000034,6646.981736465284,6986.400000000001,34.97652582159624,0,0,1,0
297.4,308.3,1774,28.9,166,0,0,0,1,10.900000000000034,5368.8352373277885,4797.4,61.3840830449827,0,0,1,0
297.4,308.3,1502,43.6,169,0,1,0,0,10.900000000000034,6857.803547472184,7368.400000000001,34.44954128440367,0,0,1,0
297.4,308.4,1392,49.7,174,0,0,1,0,11.0,7244.763986590351,8647.800000000001,28.00804828973843,0,0,1,0
297.4,308.5,2100,16.9,176,0,0,1,0,11.100000000000023,3716.504109196725,2974.3999999999996,124.26035502958581,0,0,1,0
297.5,308.5,1722,30.4,178,0,0,1,0,11.0,5481.953516808045,5411.2,56.64473684210527,0,0,1,0
297.4,308.6,1678,32.3,180,0,0,1,0,11.200000000000045,5675.747895632487,5813.999999999999,51.950464396284836,0,0,1,0
297.3,308.6,1273,59.8,182,0,0,1,0,11.300000000000011,7971.833246386147,10883.6,21.287625418060202,0,0,1,0
297.3,308.6,1297,45.9,184,0,0,1,0,11.300000000000011,6234.207877710121,8445.6,28.257080610021788,0,0,1,0
297.3,308.5,1350,57.6,186,0,0,1,0,11.199999999999989,8143.008158104743,10713.6,23.4375,0,0,1,0
297.4,308.6,1439,51.9,188,0,0,1,0,11.200000000000045,7820.900663332181,9757.199999999999,27.726396917148364,0,0,1,0
297.4,308.5,1600,42.1,190,0,0,0,1,11.100000000000023,7053.922704860282,7999.0,38.00475059382423,0,0,1,0
297.4,308.6,1434,44.4,193,0,0,0,1,11.200000000000045,6667.464920566689,8569.199999999999,32.2972972972973,0,0,1,0
297.4,308.6,1459,41.3,196,0,0,1,0,11.200000000000045,6310.066868318802,8094.799999999999,35.326876513317195,0,0,1,0
297.5,308.6,1472,44.9,198,0,0,0,1,11.100000000000023,6921.221831172649,8890.199999999999,32.783964365256125,0,0,1,0
297.5,308.7,1429,44.3,201,0,0,1,0,11.199999999999989,6629.252681923525,8904.3,32.25733634311513,0,0,1,0
297.5,308.6,1388,48.2,203,0,0,1,0,11.100000000000023,7005.91916911343,9784.6,28.79668049792531,0,0,1,0
297.4,308.4,1573,34.5,205,0,0,1,0,11.0,5682.984030711256,7072.5,45.594202898550726,0,0,1,0
297.4,308.4,1588,32.5,207,0,0,1,0,11.0,5404.58656172564,6727.5,48.86153846153846,0,0,1,0
297.5,308.4,1511,42.8,209,0,0,1,0,10.899999999999977,6772.310339392492,8945.199999999999,35.30373831775701,0,0,1,0
297.4,308.5,1495,37.8,211,0,0,1,0,11.100000000000023,5917.818081567092,7975.799999999999,39.55026455026455,0,0,1,0
297.4,308.4,1394,50.1,213,0,0,1,0,11.0,7313.564865703967,10671.300000000001,27.82435129740519,0,0,1,0
297.4,308.4,2151,17.7,0,0,0,1,0,11.0,3986.96382074427,0.0,121.52542372881356,1,0,0,0
297.3,308.3,1501,38.2,2,0,0,0,1,11.0,6004.442263002076,76.4,39.29319371727748,1,0,0,0
297.3,308.3,1301,39.6,5,0,0,0,1,11.0,5395.119895862823,198.0,32.85353535353535,1,0,0,0
297.3,308.3,1657,31.1,8,0,0,0,1,11.0,5396.491724654891,248.8,53.27974276527331,1,0,0,0
297.3,308.3,1333,55.2,11,0,0,1,0,11.0,7705.447133312758,607.2,24.14855072463768,1,0,0,0
297.3,308.3,1484,43.9,13,0,0,1,0,11.0,6822.240718633547,570.6999999999999,33.804100227790435,1,0,0,0
297.3,308.4,1430,45.7,15,0,0,1,0,11.099999999999966,6843.540716824886,685.5,31.291028446389493,1,0,0,0
297.3,308.4,1665,28.9,17,0,0,0,1,11.099999999999966,5038.957536725348,491.29999999999995,57.61245674740485,1,0,0,0
297.4,308.5,1501,44.9,20,0,0,1,0,11.100000000000023,7057.577424313958,898.0,33.42984409799555,1,0,0,0
297.5,308.5,1496,42.2,22,0,0,0,1,11.0,6611.083804410265,928.4000000000001,35.45023696682464,1,0,0,0
297.6,308.6,1595,36.9,25,0,0,0,1,11.0,6163.333547445135,922.5,43.22493224932249,1,0,0,0
297.5,308.6,1208,62.3,28,0,0,1,0,11.100000000000023,7881.041218697402,1744.3999999999999,19.390048154093098,1,0,0,0
297.5,308.6,1596,37.1,30,0,0,1,0,11.100000000000023,6200.624252243247,1113.0,43.0188679245283,1,0,0,0
297.5,308.5,1446,41.9,32,0,0,1,0,11.0,6344.697691336874,1340.8,34.51073985680191,1,0,0,0
297.6,308.5,1466,39.7,34,0,0,0,1,10.899999999999977,6094.710691915223,1349.8000000000002,36.92695214105793,1,0,0,0
